user_type,purchase_frequency,avg_order_value,product_category,product_price,rating,discount_percentage,purchase
new,1,56.8,Home & Kitchen,37.11,3.9,30,0
returning,7,127.41,Home & Kitchen,291.28,2.9,25,1
loyal,8,132.81,Books,14.2,4.8,20,1
returning,5,111.75,Home & Kitchen,125.66,4.8,5,1
returning,3,80.27,Beauty,184.5,3.0,15,0
returning,6,123.56,Home & Kitchen,444.34,4.9,15,1
returning,8,143.39,Electronics,872.84,3.8,0,1
loyal,19,181.32,Home & Kitchen,32.88,1.8,25,1
loyal,9,271.53,Books,33.53,3.5,0,1
returning,4,106.03,Home & Kitchen,34.35,2.5,5,1
returning,5,105.38,Books,14.17,4.4,20,1
new,1,32.6,Clothing,253.49,3.8,25,0
new,3,68.79,Electronics,1090.33,1.7,0,0
returning,9,46.14,Books,51.42,2.5,0,1
loyal,9,252.77,Clothing,97.09,2.7,20,1
returning,4,142.49,Home & Kitchen,174.18,2.4,10,0
new,1,55.72,Home & Kitchen,431.64,3.9,20,0
new,2,56.88,Home & Kitchen,241.63,1.7,20,0
returning,6,69.09,Home & Kitchen,111.4,3.3,50,1
new,2,40.18,Electronics,903.11,1.2,20,0
new,3,25.74,Sports,303.44,4.0,20,0
returning,8,112.39,Books,28.8,2.9,20,1
new,2,41.58,Clothing,150.54,2.9,20,0
returning,4,131.69,Electronics,569.55,4.3,10,0
loyal,8,106.11,Electronics,104.72,4.3,40,1
new,2,67.43,Books,29.76,1.9,40,0
returning,9,124.0,Clothing,156.43,3.6,0,0
returning,9,66.21,Clothing,151.97,2.7,25,1
returning,8,66.45,Clothing,125.73,1.4,40,1
returning,8,40.15,Home & Kitchen,250.35,3.7,5,1
returning,8,94.37,Books,22.76,4.8,5,1
loyal,16,152.43,Home & Kitchen,342.86,2.7,0,1
loyal,9,94.11,Beauty,69.46,4.1,0,1
returning,4,142.69,Clothing,273.82,3.0,0,0
new,2,30.79,Home & Kitchen,157.8,2.7,25,0
new,2,67.69,Electronics,90.36,3.8,20,0
new,3,22.28,Home & Kitchen,319.71,3.6,20,0
returning,9,127.95,Home & Kitchen,20.58,1.8,10,0
new,2,21.46,Clothing,242.82,3.9,25,0
returning,9,49.58,Clothing,98.83,3.9,0,0
loyal,13,89.53,Beauty,169.42,3.7,0,1
new,2,49.99,Electronics,885.31,4.1,30,0
loyal,8,295.11,Clothing,42.06,3.6,10,1
returning,3,121.55,Sports,79.85,1.2,10,0
new,1,25.61,Home & Kitchen,292.07,3.3,15,0
returning,7,84.57,Books,51.46,3.7,15,1
returning,4,103.52,Beauty,110.28,2.1,10,0
returning,3,73.88,Clothing,85.9,4.2,0,0
new,2,24.9,Clothing,171.12,4.5,5,0
returning,8,107.79,Beauty,80.32,3.5,10,1
loyal,8,247.06,Beauty,181.82,1.8,30,1
returning,4,61.79,Electronics,269.8,2.5,40,1
new,1,38.74,Clothing,110.99,3.0,25,0
returning,4,109.22,Clothing,29.89,4.3,20,1
returning,9,103.13,Beauty,105.18,3.6,30,1
returning,4,89.33,Clothing,51.38,2.3,0,0
returning,5,46.86,Sports,68.95,2.3,20,1
returning,4,89.91,Sports,151.68,2.7,0,0
loyal,11,264.26,Beauty,197.58,4.3,10,1
returning,6,64.07,Books,27.41,3.7,5,0
returning,3,41.58,Clothing,150.96,3.5,0,0
new,2,31.69,Electronics,193.03,3.4,30,0
loyal,9,205.74,Home & Kitchen,479.99,3.9,0,1
loyal,16,123.1,Clothing,215.74,1.4,50,1
new,1,69.77,Clothing,25.27,5.0,0,0
returning,8,99.6,Books,46.5,1.1,30,1
new,2,25.46,Home & Kitchen,431.36,2.2,40,0
loyal,14,249.18,Beauty,43.06,1.7,10,1
returning,6,136.75,Clothing,289.62,1.2,25,0
new,1,67.13,Electronics,957.22,4.0,0,0
loyal,8,92.84,Home & Kitchen,436.16,4.9,20,1
new,2,45.85,Sports,220.89,1.5,0,0
loyal,13,260.86,Beauty,143.35,4.9,30,1
returning,9,93.65,Clothing,196.04,2.5,25,1
returning,4,118.06,Clothing,280.06,1.8,30,1
new,1,51.83,Sports,272.5,3.7,10,0
new,3,49.34,Electronics,242.05,4.2,25,0
returning,7,147.2,Clothing,19.61,4.9,40,1
returning,4,94.58,Clothing,95.99,2.6,30,1
new,2,32.79,Home & Kitchen,109.49,4.9,5,0
new,2,58.67,Clothing,91.7,1.3,15,0
new,3,59.86,Electronics,406.93,3.6,10,0
returning,3,119.89,Home & Kitchen,367.76,3.7,25,1
returning,7,81.59,Electronics,1086.77,2.5,50,1
new,3,53.69,Home & Kitchen,250.57,4.0,40,0
returning,9,53.86,Home & Kitchen,417.55,2.3,20,1
new,1,43.86,Home & Kitchen,87.95,3.3,0,0
loyal,8,97.82,Electronics,106.54,1.2,0,1
loyal,12,252.9,Home & Kitchen,190.21,2.8,30,1
returning,8,73.63,Clothing,42.01,2.8,15,0
loyal,11,104.24,Clothing,277.3,3.8,40,1
loyal,15,173.64,Home & Kitchen,185.06,2.9,40,1
loyal,14,86.83,Home & Kitchen,90.23,2.9,10,1
returning,8,98.12,Electronics,99.88,4.7,10,1
returning,4,110.25,Electronics,789.1,4.3,30,1
new,3,47.78,Clothing,124.28,2.8,5,0
returning,8,140.26,Books,30.38,1.5,10,0
returning,6,101.59,Home & Kitchen,57.89,2.3,25,0
new,1,74.04,Beauty,80.73,3.5,10,0
new,1,72.77,Books,44.39,1.4,0,0
returning,8,145.4,Beauty,91.4,1.9,0,0
new,1,31.16,Clothing,110.41,3.0,5,0
returning,8,123.17,Clothing,213.86,1.8,10,0
loyal,18,231.21,Beauty,42.31,2.5,0,1
returning,4,43.3,Clothing,229.19,1.6,10,0
returning,9,134.59,Home & Kitchen,223.33,3.8,10,1
returning,9,117.47,Electronics,323.83,4.4,5,1
returning,3,43.6,Sports,287.8,1.2,15,1
new,3,22.77,Clothing,106.77,2.5,5,0
loyal,16,270.07,Clothing,201.41,4.2,40,1
new,2,44.8,Books,6.21,2.2,20,0
new,1,59.38,Clothing,278.94,4.1,0,0
loyal,9,167.5,Sports,75.73,3.1,40,1
new,1,50.68,Clothing,244.1,2.3,20,0
returning,7,115.74,Books,21.62,1.3,15,0
new,1,76.67,Clothing,121.91,3.7,0,0
new,1,55.07,Beauty,86.75,2.7,15,0
new,1,58.4,Beauty,96.29,2.6,15,0
new,3,29.8,Beauty,104.82,3.4,0,0
returning,6,101.51,Beauty,163.48,2.6,10,1
loyal,12,283.75,Electronics,572.46,3.6,50,1
returning,3,115.06,Sports,197.94,4.2,10,1
loyal,16,123.95,Home & Kitchen,45.34,3.9,10,1
new,1,20.28,Beauty,40.89,3.0,25,0
returning,5,134.83,Books,26.91,2.8,20,1
new,3,77.38,Clothing,249.48,3.3,15,0
returning,6,81.3,Home & Kitchen,120.09,1.0,40,1
returning,9,131.23,Electronics,1171.92,3.3,0,1
returning,4,125.55,Books,42.62,4.2,5,0
loyal,10,194.7,Clothing,177.24,4.3,0,1
returning,6,46.06,Electronics,883.11,2.6,0,0
returning,4,128.36,Sports,289.45,2.4,20,1
loyal,13,159.29,Sports,382.25,2.8,0,1
new,3,37.13,Beauty,32.33,1.7,10,0
returning,7,90.23,Beauty,149.54,4.3,0,1
returning,6,42.95,Books,56.69,1.0,20,0
returning,7,65.36,Books,39.32,2.0,0,1
new,3,55.85,Electronics,184.41,2.8,10,0
returning,4,134.99,Sports,51.95,2.0,20,1
returning,6,48.14,Beauty,95.56,1.8,0,0
returning,8,58.97,Books,28.6,4.0,25,1
new,2,27.16,Sports,80.77,3.3,20,0
loyal,18,124.6,Home & Kitchen,402.11,3.5,10,1
loyal,9,224.34,Clothing,280.58,1.9,0,1
returning,8,63.43,Sports,369.2,4.4,5,1
returning,7,55.67,Home & Kitchen,270.35,1.1,25,1
loyal,15,110.16,Home & Kitchen,199.73,3.2,0,1
new,1,31.42,Clothing,232.31,4.8,40,0
new,3,64.26,Home & Kitchen,64.78,4.8,0,0
returning,3,113.9,Books,33.87,2.5,0,1
loyal,13,97.37,Home & Kitchen,156.94,1.2,0,1
new,1,54.65,Home & Kitchen,340.67,4.7,0,0
loyal,16,197.35,Clothing,132.85,2.0,30,1
returning,9,126.41,Home & Kitchen,226.99,1.3,10,0
returning,9,121.45,Sports,100.38,1.1,25,0
new,3,65.87,Electronics,689.07,1.8,40,0
new,1,29.78,Electronics,302.84,3.6,20,0
loyal,18,273.9,Electronics,846.0,1.9,5,1
loyal,12,277.32,Sports,365.29,3.3,0,1
returning,9,70.02,Books,54.8,3.9,0,1
loyal,12,240.88,Sports,225.05,2.0,10,1
loyal,12,181.74,Home & Kitchen,194.2,2.3,30,1
returning,5,63.65,Home & Kitchen,135.75,2.5,20,0
returning,7,120.23,Beauty,59.62,1.7,20,0
returning,3,49.26,Electronics,1006.93,2.2,50,1
returning,9,85.53,Clothing,231.29,3.7,10,1
new,2,58.93,Home & Kitchen,480.84,4.0,10,0
returning,6,70.76,Clothing,130.4,4.0,20,1
new,2,68.0,Clothing,118.12,2.2,10,0
loyal,13,247.04,Electronics,229.81,2.6,25,1
loyal,17,258.49,Electronics,702.51,1.9,0,1
new,3,66.12,Clothing,68.54,4.8,25,0
returning,5,51.35,Beauty,92.74,3.6,10,0
returning,5,133.34,Electronics,1160.43,4.8,20,1
returning,4,57.95,Clothing,281.82,2.0,0,0
new,2,26.01,Electronics,241.41,1.2,20,0
returning,9,110.0,Home & Kitchen,199.65,2.9,0,0
new,2,31.84,Home & Kitchen,444.87,1.7,0,0
new,2,45.5,Beauty,37.96,4.0,15,0
new,1,76.41,Beauty,68.84,2.7,20,0
new,1,71.5,Clothing,41.06,3.2,20,0
loyal,10,186.58,Electronics,1129.89,3.1,20,1
loyal,8,216.24,Electronics,535.6,2.9,0,1
returning,8,105.38,Sports,130.72,2.7,10,0
returning,5,87.16,Books,17.64,1.5,25,0
new,1,59.03,Electronics,697.29,2.7,30,0
returning,6,76.96,Electronics,420.0,1.1,5,0
new,1,72.29,Home & Kitchen,135.33,1.7,10,0
returning,8,89.26,Clothing,146.61,1.2,0,0
loyal,19,159.17,Beauty,151.56,3.0,20,1
new,1,42.54,Home & Kitchen,277.74,2.5,5,0
loyal,9,152.67,Home & Kitchen,452.31,3.8,20,1
new,1,40.19,Home & Kitchen,22.79,1.8,40,0
returning,6,68.8,Clothing,189.37,3.1,0,1
new,1,40.02,Home & Kitchen,371.97,1.1,20,0
returning,9,135.96,Books,12.98,1.4,15,1
new,1,40.4,Clothing,82.43,2.0,25,0
returning,3,59.82,Home & Kitchen,384.14,2.4,0,0
returning,8,119.9,Beauty,172.43,4.7,50,1
returning,9,47.07,Electronics,161.77,4.0,10,1
returning,7,138.28,Home & Kitchen,221.07,2.5,5,1
loyal,9,200.53,Clothing,74.64,4.0,10,1
returning,7,147.85,Books,56.15,2.7,0,1
new,2,72.05,Electronics,443.08,1.3,20,0
new,3,41.74,Books,43.37,1.0,25,0
loyal,8,129.03,Electronics,665.52,3.0,0,1
returning,5,100.24,Electronics,694.01,2.9,0,1
returning,3,122.84,Books,34.07,4.4,0,1
new,2,66.13,Home & Kitchen,159.7,1.7,10,0
returning,6,84.23,Beauty,139.43,1.6,0,1
new,3,49.13,Home & Kitchen,487.9,3.0,50,0
loyal,11,146.82,Home & Kitchen,46.04,3.9,30,1
loyal,10,282.65,Books,34.8,1.4,15,1
new,2,68.02,Clothing,156.52,4.8,0,0
returning,7,69.07,Electronics,389.16,1.8,0,0
new,2,62.7,Clothing,243.92,2.2,20,0
returning,9,41.51,Clothing,279.05,2.7,15,1
loyal,19,188.93,Clothing,296.77,3.1,5,1
returning,7,127.14,Sports,52.58,3.9,30,1
returning,9,136.33,Beauty,154.72,3.3,20,1
new,3,37.82,Sports,179.47,3.5,0,0
loyal,14,146.61,Sports,232.58,3.9,0,1
returning,5,98.27,Clothing,279.87,3.2,20,1
returning,6,58.48,Clothing,148.06,1.6,30,1
new,3,58.17,Home & Kitchen,25.83,1.4,10,0
returning,3,40.41,Beauty,109.68,4.4,40,1
loyal,17,192.21,Home & Kitchen,471.96,4.3,0,1
returning,9,78.74,Home & Kitchen,315.11,3.1,0,1
returning,9,42.01,Electronics,834.3,1.7,20,0
returning,7,87.12,Clothing,291.27,1.0,30,1
loyal,12,270.15,Clothing,222.9,2.7,20,1
returning,3,130.67,Clothing,221.1,4.5,0,1
new,2,57.42,Beauty,148.77,2.4,0,0
returning,7,110.35,Electronics,624.37,2.3,30,1
returning,3,91.98,Sports,157.09,3.2,5,0
returning,3,90.32,Electronics,1012.62,2.8,30,1
loyal,16,210.43,Sports,78.41,1.1,25,1
returning,7,70.72,Home & Kitchen,354.79,2.9,30,1
new,1,62.74,Books,40.98,4.3,5,0
loyal,14,249.43,Electronics,673.66,2.7,5,1
returning,5,122.96,Books,25.04,2.4,5,1
returning,4,67.59,Beauty,98.89,1.6,0,0
returning,4,41.83,Electronics,827.37,3.8,0,0
returning,3,98.17,Electronics,918.88,1.9,20,0
new,2,43.62,Clothing,33.98,2.0,20,0
loyal,11,180.29,Electronics,528.23,4.6,15,1
loyal,19,185.88,Electronics,227.83,2.0,20,1
returning,7,104.66,Books,40.91,4.7,20,1
returning,8,88.36,Clothing,228.55,4.7,15,1
new,3,48.04,Books,43.0,5.0,15,0
new,2,52.39,Beauty,26.47,4.4,25,0
returning,8,40.14,Books,28.91,1.4,15,0
returning,5,142.62,Electronics,586.52,3.7,0,0
loyal,19,256.48,Home & Kitchen,323.93,1.4,30,1
loyal,17,197.24,Clothing,230.87,3.4,10,1
returning,7,131.13,Clothing,137.34,2.3,25,1
returning,7,43.15,Clothing,276.21,1.1,0,0
new,1,45.26,Sports,90.41,2.1,10,0
loyal,18,202.13,Books,27.95,1.6,10,1
returning,5,98.58,Electronics,1038.26,2.8,0,1
new,3,61.4,Home & Kitchen,417.24,4.6,10,0
returning,4,133.91,Clothing,290.83,2.6,40,1
loyal,9,156.06,Sports,59.68,2.8,40,1
loyal,18,204.76,Sports,317.82,2.4,40,1
new,2,58.18,Clothing,231.84,1.8,40,0
loyal,13,130.7,Clothing,298.73,4.6,25,1
new,3,77.87,Home & Kitchen,259.61,4.9,10,0
new,2,39.08,Home & Kitchen,404.67,2.6,15,0
loyal,16,232.46,Clothing,298.27,4.3,20,1
loyal,16,270.5,Books,6.13,2.0,10,1
returning,3,135.56,Clothing,223.79,1.5,10,0
returning,7,104.03,Books,11.7,2.4,25,1
loyal,17,294.16,Clothing,219.51,2.9,0,1
loyal,8,88.8,Books,26.04,4.5,10,1
loyal,11,171.56,Books,8.93,2.1,20,1
returning,6,134.52,Home & Kitchen,394.91,4.4,20,1
loyal,17,236.36,Books,19.5,1.8,0,1
loyal,15,258.48,Home & Kitchen,49.99,2.1,0,1
new,2,45.14,Electronics,1003.19,4.6,5,0
loyal,8,86.35,Electronics,786.8,4.0,10,1
returning,7,66.12,Clothing,268.08,3.6,10,1
returning,8,149.9,Electronics,676.53,2.1,0,1
returning,9,130.5,Books,34.93,4.7,20,1
new,2,32.19,Clothing,186.48,1.3,0,0
returning,4,141.71,Electronics,491.33,2.1,5,0
loyal,12,98.19,Beauty,184.25,3.9,5,1
new,2,79.7,Books,24.46,1.7,10,0
returning,9,71.71,Home & Kitchen,342.61,2.4,5,1
loyal,10,268.39,Clothing,41.36,4.0,0,1
returning,8,87.01,Electronics,432.81,2.6,5,1
returning,3,75.85,Home & Kitchen,126.03,4.4,20,1
returning,5,121.61,Beauty,158.43,3.3,25,1
returning,9,90.36,Electronics,683.13,4.9,20,1
returning,9,140.67,Home & Kitchen,197.23,3.6,40,1
loyal,13,89.28,Sports,111.23,3.9,20,1
returning,4,88.23,Home & Kitchen,112.35,4.4,0,1
loyal,18,84.95,Clothing,181.29,3.9,25,1
returning,9,43.25,Books,31.47,4.1,0,1
returning,7,96.9,Beauty,147.3,3.4,15,1
returning,3,67.4,Home & Kitchen,486.63,1.9,25,1
returning,3,87.23,Beauty,53.01,2.9,0,0
returning,3,113.52,Home & Kitchen,234.79,4.8,20,1
new,2,29.03,Beauty,113.92,2.9,15,0
new,2,47.84,Sports,239.65,4.5,10,0
new,2,48.84,Home & Kitchen,59.95,3.7,20,0
new,2,57.3,Home & Kitchen,165.53,1.4,10,0
returning,6,121.32,Home & Kitchen,232.57,3.1,5,1
new,1,50.77,Beauty,47.64,1.2,25,0
loyal,8,223.1,Beauty,182.27,2.6,10,1
new,2,33.43,Electronics,178.86,4.8,10,0
returning,7,77.71,Books,13.19,4.6,5,1
returning,4,90.25,Beauty,67.9,3.1,5,0
new,1,65.05,Books,19.92,4.0,20,0
loyal,14,109.89,Books,12.67,3.2,5,1
new,3,45.39,Electronics,995.05,3.2,40,0
returning,7,124.81,Clothing,259.29,3.9,0,1
loyal,9,214.72,Beauty,120.25,3.7,15,1
returning,3,121.53,Sports,301.57,1.3,25,0
new,2,43.69,Clothing,208.29,2.5,15,0
returning,8,60.41,Home & Kitchen,491.62,2.2,0,0
returning,5,99.57,Beauty,133.13,4.9,15,1
loyal,14,193.28,Beauty,60.97,3.9,0,1
loyal,9,256.21,Home & Kitchen,461.9,4.5,10,1
returning,4,59.98,Electronics,527.89,1.4,25,0
loyal,11,161.51,Books,14.52,1.2,10,1
new,1,53.77,Beauty,183.75,3.5,30,0
new,3,74.34,Books,18.2,3.2,5,0
loyal,19,168.07,Beauty,166.16,1.4,20,1
new,3,57.69,Clothing,164.68,3.4,0,0
new,2,22.02,Sports,158.65,4.4,30,0
new,1,65.95,Beauty,145.65,1.7,30,0
returning,8,69.66,Home & Kitchen,465.8,3.2,0,1
returning,9,99.06,Sports,215.95,4.4,20,1
returning,3,65.19,Sports,206.83,4.6,10,1
new,1,68.27,Beauty,35.93,4.5,5,0
returning,8,100.66,Home & Kitchen,20.05,4.4,0,1
loyal,13,138.4,Home & Kitchen,280.85,2.4,0,1
loyal,9,103.16,Clothing,180.56,3.3,10,1
returning,7,129.01,Clothing,214.8,3.0,10,1
loyal,17,254.61,Home & Kitchen,343.68,1.4,25,1
returning,5,110.13,Home & Kitchen,155.73,3.1,10,0
new,3,51.66,Clothing,36.07,3.1,15,0
new,3,42.02,Sports,155.31,4.4,0,0
new,3,53.69,Home & Kitchen,365.71,1.3,10,0
returning,5,124.84,Home & Kitchen,372.52,1.6,15,0
new,3,79.41,Clothing,180.6,3.3,25,0
returning,4,121.61,Electronics,250.9,1.6,0,0
new,2,33.12,Beauty,68.01,4.8,20,0
loyal,10,299.68,Clothing,182.04,3.2,10,1
returning,7,62.75,Home & Kitchen,120.73,1.7,40,1
loyal,14,218.88,Home & Kitchen,304.25,1.2,15,1
loyal,12,188.58,Home & Kitchen,41.86,3.2,0,1
new,2,35.98,Home & Kitchen,180.55,4.3,10,0
returning,4,49.59,Electronics,514.65,3.2,10,0
new,1,21.43,Clothing,108.7,4.7,0,0
loyal,9,89.1,Home & Kitchen,100.01,4.9,0,1
returning,6,66.8,Beauty,32.6,1.1,40,0
new,2,62.46,Clothing,209.23,4.4,10,0
new,1,57.16,Clothing,51.29,4.0,15,0
returning,9,126.05,Electronics,103.12,3.5,10,1
loyal,15,290.6,Books,49.59,4.9,5,1
returning,9,125.82,Clothing,275.44,1.4,10,0
loyal,9,139.65,Electronics,655.7,3.0,50,1
returning,4,46.11,Books,11.23,2.3,50,1
new,1,74.16,Clothing,189.53,5.0,30,0
loyal,10,230.7,Home & Kitchen,190.45,2.2,0,1
new,1,58.29,Clothing,82.67,2.0,0,0
loyal,9,266.9,Sports,351.58,2.8,0,1
returning,9,149.21,Clothing,179.09,1.2,20,0
new,2,40.41,Clothing,184.81,3.5,20,0
returning,6,129.94,Sports,306.44,1.6,0,0
loyal,15,287.55,Clothing,38.58,3.2,20,1
loyal,10,109.12,Home & Kitchen,264.23,4.5,10,1
new,2,50.7,Clothing,83.92,2.2,20,0
new,3,58.31,Electronics,331.24,2.2,0,0
returning,7,114.44,Home & Kitchen,174.14,3.1,20,1
returning,4,43.27,Sports,169.89,2.6,20,0
returning,7,91.51,Home & Kitchen,53.21,4.6,0,1
new,2,61.7,Home & Kitchen,387.96,4.6,25,0
loyal,16,166.35,Home & Kitchen,481.7,2.9,0,1
returning,5,82.53,Clothing,246.94,3.9,0,0
loyal,16,260.54,Home & Kitchen,343.39,2.1,25,1
returning,9,133.34,Clothing,284.02,3.3,15,1
returning,4,74.54,Clothing,139.09,4.3,5,1
loyal,19,109.07,Clothing,273.02,4.1,0,1
returning,7,56.3,Beauty,167.32,1.6,30,0
loyal,13,101.8,Clothing,192.24,3.8,10,1
loyal,9,103.08,Home & Kitchen,433.35,1.8,10,1
returning,7,103.75,Clothing,61.71,3.1,0,0
returning,3,98.97,Clothing,79.16,4.9,15,1
new,1,76.47,Home & Kitchen,164.61,1.3,0,0
new,3,73.44,Beauty,70.66,1.2,15,0
new,3,24.23,Home & Kitchen,20.95,3.2,15,0
new,1,20.87,Clothing,107.22,4.9,5,0
new,2,27.16,Sports,385.24,4.2,10,0
returning,5,83.79,Electronics,337.05,2.0,15,0
returning,5,45.95,Books,10.29,4.5,10,1
returning,4,111.63,Books,19.51,3.3,10,1
new,2,43.24,Books,23.67,4.8,15,0
new,3,57.18,Sports,83.88,4.2,30,0
returning,4,133.18,Books,51.52,1.8,0,0
returning,9,104.87,Clothing,21.71,2.9,40,1
returning,9,93.37,Clothing,65.02,3.9,0,1
returning,4,127.12,Clothing,256.44,3.7,30,1
loyal,19,152.2,Electronics,232.02,2.7,10,1
returning,4,47.18,Sports,366.97,4.5,5,1
returning,8,68.37,Electronics,676.82,1.6,20,1
loyal,10,273.55,Books,21.72,3.6,20,1
loyal,8,174.62,Books,11.3,3.1,30,1
returning,9,67.51,Beauty,161.13,1.8,0,0
returning,6,106.71,Home & Kitchen,116.74,1.6,20,0
new,2,66.25,Books,41.68,3.8,25,0
returning,6,120.55,Clothing,109.27,1.3,30,0
loyal,19,141.02,Books,29.65,2.0,20,1
returning,4,63.31,Clothing,232.63,1.6,0,0
loyal,8,92.29,Sports,136.9,1.2,20,1
returning,7,125.37,Electronics,318.22,3.8,10,1
loyal,9,137.78,Clothing,32.67,1.8,15,1
returning,8,53.25,Home & Kitchen,460.94,1.9,0,0
new,2,67.52,Beauty,169.92,2.1,0,0
returning,8,120.06,Books,37.86,1.5,10,1
new,1,50.02,Clothing,31.75,2.6,10,0
new,3,29.95,Electronics,514.29,2.2,0,0
loyal,8,117.38,Clothing,123.11,1.3,0,1
new,1,31.0,Home & Kitchen,263.59,4.5,40,0
loyal,14,93.56,Home & Kitchen,180.89,4.8,15,1
new,2,67.02,Clothing,40.66,2.2,30,0
new,1,48.62,Books,30.36,4.3,10,0
loyal,13,270.33,Clothing,32.31,3.7,20,1
returning,9,70.7,Sports,158.28,3.0,0,0
returning,5,59.81,Clothing,247.83,1.7,20,1
returning,3,143.96,Home & Kitchen,461.24,1.7,20,0
returning,6,48.82,Home & Kitchen,210.99,3.6,5,1
loyal,14,284.88,Clothing,100.9,3.6,15,1
returning,9,107.42,Clothing,158.27,1.6,20,1
returning,9,91.26,Clothing,96.73,3.9,15,1
loyal,13,88.14,Electronics,219.31,2.8,40,1
new,2,72.02,Home & Kitchen,492.58,3.8,20,0
returning,6,142.01,Clothing,86.3,3.2,0,1
loyal,15,81.05,Electronics,494.28,1.1,30,1
returning,8,87.61,Clothing,108.46,2.4,5,0
loyal,11,260.24,Clothing,18.21,1.1,10,1
returning,8,110.87,Electronics,769.83,3.9,20,1
loyal,16,262.96,Electronics,639.08,1.7,20,1
loyal,9,256.98,Home & Kitchen,464.68,4.8,15,1
new,2,39.03,Books,41.23,5.0,0,0
new,2,28.14,Sports,166.38,4.5,0,0
returning,7,45.68,Electronics,464.28,2.3,25,1
returning,7,122.51,Electronics,184.56,1.4,5,0
new,3,46.98,Electronics,539.42,3.9,20,0
new,1,77.84,Home & Kitchen,470.02,1.4,0,0
returning,4,127.63,Home & Kitchen,241.71,1.7,40,0
loyal,15,290.61,Clothing,217.27,1.3,15,1
returning,8,62.24,Beauty,102.17,2.4,20,1
returning,6,119.7,Books,30.11,1.8,20,0
new,2,39.94,Sports,99.1,3.5,40,0
returning,6,101.38,Electronics,93.42,2.5,10,0
new,2,77.54,Electronics,382.9,2.6,0,0
new,3,38.84,Clothing,238.93,3.1,0,0
loyal,15,113.39,Electronics,198.85,2.3,20,1
loyal,11,219.34,Sports,397.89,2.3,20,1
new,3,64.07,Clothing,218.08,2.4,0,0
new,3,67.56,Home & Kitchen,78.82,3.9,10,0
returning,4,43.62,Clothing,168.07,2.6,0,0
returning,8,92.3,Clothing,284.04,1.4,25,1
new,2,53.99,Electronics,211.53,3.7,5,0
returning,3,62.12,Clothing,16.19,4.8,25,1
new,2,38.52,Home & Kitchen,88.2,1.3,25,0
loyal,10,277.81,Sports,156.08,4.6,30,1
returning,4,79.52,Home & Kitchen,152.4,2.4,5,1
returning,9,137.31,Home & Kitchen,118.41,3.2,50,1
returning,7,62.34,Electronics,1195.21,1.6,10,0
loyal,14,117.67,Beauty,132.49,2.1,0,1
loyal,8,282.58,Electronics,282.38,2.0,0,1
new,2,78.59,Sports,53.2,1.2,0,0
new,1,71.21,Home & Kitchen,192.4,3.5,15,0
returning,4,99.49,Electronics,600.2,4.1,0,1
new,3,27.47,Home & Kitchen,352.07,1.2,15,0
returning,9,58.58,Sports,264.19,1.2,10,0
returning,4,97.0,Clothing,125.65,2.0,15,1
returning,7,125.68,Clothing,206.3,1.7,25,1
returning,6,58.88,Electronics,533.43,2.0,15,0
returning,6,75.53,Home & Kitchen,242.02,2.4,20,0
loyal,9,107.91,Electronics,246.05,4.9,15,1
new,3,54.38,Beauty,29.35,2.3,40,0
returning,4,137.99,Sports,196.48,2.0,5,0
new,1,38.04,Sports,347.75,1.2,10,0
new,1,36.53,Electronics,858.3,3.4,10,0
returning,6,52.02,Home & Kitchen,420.37,4.6,50,1
new,3,62.2,Electronics,415.79,3.2,25,0
new,1,79.25,Home & Kitchen,375.67,4.3,5,0
new,1,72.13,Beauty,80.06,1.3,0,0
returning,4,54.08,Home & Kitchen,204.37,1.4,30,1
returning,6,104.15,Beauty,84.91,3.5,10,0
new,2,55.66,Beauty,14.12,1.4,0,0
returning,3,87.04,Clothing,165.31,2.9,0,1
new,1,59.18,Home & Kitchen,171.32,1.7,10,0
returning,3,115.89,Electronics,413.78,1.5,15,1
returning,9,122.0,Clothing,140.41,3.1,5,0
returning,5,54.78,Clothing,38.8,1.5,20,0
loyal,14,275.5,Sports,97.75,2.0,5,1
loyal,11,134.76,Clothing,23.5,1.8,10,1
new,1,66.44,Books,26.82,4.9,0,0
loyal,17,96.94,Books,7.73,1.0,10,1
new,2,48.37,Beauty,133.48,1.3,0,0
loyal,17,95.16,Books,12.11,4.5,20,1
new,2,64.69,Clothing,182.88,3.1,10,0
returning,7,120.66,Books,58.43,1.8,5,1
new,3,74.53,Home & Kitchen,332.68,2.0,0,0
new,1,49.46,Home & Kitchen,113.81,4.5,0,0
returning,7,82.78,Electronics,533.57,4.7,25,1
loyal,15,202.31,Clothing,25.42,2.0,20,1
returning,6,63.13,Sports,307.03,1.9,5,0
returning,9,85.4,Clothing,148.52,2.5,10,1
loyal,15,110.79,Clothing,136.98,4.5,5,1
new,3,69.78,Electronics,240.52,1.0,0,0
new,1,22.36,Electronics,240.59,2.6,0,0
new,2,38.93,Clothing,299.24,2.3,20,0
returning,8,132.08,Home & Kitchen,62.28,3.4,25,1
new,1,79.98,Sports,394.17,2.9,25,0
new,2,56.84,Clothing,291.86,1.6,0,0
new,2,49.83,Clothing,150.63,4.1,10,0
new,2,47.51,Home & Kitchen,22.8,3.5,20,0
loyal,10,94.57,Clothing,204.48,1.6,0,1
new,1,62.18,Sports,203.0,1.8,5,0
returning,7,87.27,Clothing,158.91,4.3,30,1
